stage,layer,layer_type,layer_category,tensor_type,count,min,max,min_abs_nonzero,empirical_min_spacing,frac_zero,format,verdict,mean_rel_error,max_rel_error,frac_overflow,frac_underflow_of_nonzero,scale
begin,layer1.0.conv1,Conv2d,conv,activation,41943040,-3.8536977767944336,4.412691116333008,1.862645149230957e-09,1.1641532182693481e-10,0.0,INT16,Sufficient,0.0007584085795981155,1.0,,,9.936385876957714e-05
begin,layer1.0.conv1,Conv2d,conv,activation,41943040,-3.8536977767944336,4.412691116333008,1.862645149230957e-09,1.1641532182693481e-10,0.0,INT8,Marginal,0.08764846478691438,1.0,,,0.02563665795513964
begin,layer1.0.conv1,Conv2d,conv,weight_gradient,184320,-0.07903791964054108,0.07213259488344193,1.862645149230957e-08,2.9103830456733704e-11,0.0,FP16,Sufficient,0.00018190049469250197,0.023209338238633782,0.0,0.0,
begin,layer1.0.conv1,Conv2d,conv,weight_gradient,184320,-0.07903791964054108,0.07213259488344193,1.862645149230957e-08,2.9103830456733704e-11,0.0,FP8_E4M3,Not sufficient,0.2219520896594645,1.0,0.0,0.11495,
begin,layer1.0.conv1,Conv2d,conv,weight_gradient,184320,-0.07903791964054108,0.07213259488344193,1.862645149230957e-08,2.9103830456733704e-11,0.0,FP8_E5M2,Marginal,0.046219099822639956,1.0,0.0,0.0005,
begin,layer1.0.conv1,Conv2d,conv,weight_gradient,184320,-0.07903791964054108,0.07213259488344193,1.862645149230957e-08,2.9103830456733704e-11,0.0,INT16,Sufficient,0.0006452678791910198,1.0,,,2.201379280478589e-06
begin,layer1.0.conv1,Conv2d,conv,weight_gradient,184320,-0.07903791964054108,0.07213259488344193,1.862645149230957e-08,2.9103830456733704e-11,0.0,INT8,Marginal,0.08482805885735802,1.0,,,0.0005679731880585978
begin,layer1.0.conv1,Conv2d,conv,weight_update,184320,-0.004281178116798401,0.004744183272123337,7.450580596923828e-09,2.9103830456733704e-11,0.0,FP16,Sufficient,0.0002989202766753689,0.7777777777777778,0.0,0.0,
begin,layer1.0.conv1,Conv2d,conv,weight_update,184320,-0.004281178116798401,0.004744183272123337,7.450580596923828e-09,2.9103830456733704e-11,0.0,FP8_E4M3,Not sufficient,0.8575802097787985,1.0,0.0,0.73745,
begin,layer1.0.conv1,Conv2d,conv,weight_update,184320,-0.004281178116798401,0.004744183272123337,7.450580596923828e-09,2.9103830456733704e-11,0.0,FP8_E5M2,Marginal,0.05872438635103513,1.0,0.0,0.00825,
begin,layer1.0.conv1,Conv2d,conv,weight_update,184320,-0.004281178116798401,0.004744183272123337,7.450580596923828e-09,2.9103830456733704e-11,0.0,INT16,Sufficient,0.00034905329389044924,1.0,,,1.375148785733855e-07
begin,layer1.0.conv1,Conv2d,conv,weight_update,184320,-0.004281178116798401,0.004744183272123337,7.450580596923828e-09,2.9103830456733704e-11,0.0,INT8,Marginal,0.0548491892812999,1.0,,,3.5479921466252935e-05
